source_ip_hash,dest_ip_hash,dest_port,protocol_numeric,bytes_in,bytes_out,total_bytes,bytes_ratio,hour_of_day,day_of_week,is_weekend,is_business_hours,source_is_private,dest_is_private,source_is_internal,dest_is_internal,is_external_connection,ip_geolocation_risk,is_well_known_port,is_high_risk_port,is_high_port,is_web_port,is_ssh_port,is_database_port,port_category,is_high_volume,is_low_volume,is_upload_heavy,is_download_heavy,traffic_symmetry,has_failed_attempts,suspicious_user_agent,potential_sql_injection,potential_xss,potential_dos,repeated_connections,label
670,3868,443,1,236,804,1040,3.406779661016949,17,3,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,True,False,0.4538461538461539,False,False,False,False,False,False,normal
8320,9097,53,1,489,192,681,0.39263803680981596,4,4,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.5638766519823788,False,False,False,False,False,False,normal
827,8396,22,0,148,100,248,0.6756756756756757,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.8064516129032258,True,False,False,False,False,True,brute_force
4012,9136,80,4,210,200,410,0.9523809523809523,3,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,False,0.975609756097561,True,True,True,False,False,False,sql_injection
827,8396,22,0,182,35,217,0.19230769230769232,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.32258064516129037,True,False,False,False,False,True,brute_force
827,8396,22,0,139,42,181,0.302158273381295,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.4640883977900553,True,False,False,False,False,True,brute_force
2032,3944,443,2,705,294,999,0.41702127659574467,23,4,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.5885885885885886,False,False,False,False,False,False,normal
6938,2541,53,1,206,238,444,1.1553398058252426,23,2,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.9279279279279279,False,False,False,False,False,False,normal
827,8396,22,0,128,32,160,0.25,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.4,False,False,False,False,False,True,brute_force
1025,8716,443,1,93,256,349,2.752688172043011,2,4,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,True,False,0.5329512893982808,False,False,False,False,False,False,normal
4012,9136,80,4,363,276,639,0.7603305785123967,3,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,False,0.863849765258216,False,True,True,False,False,False,sql_injection
4527,2181,443,1,515,187,702,0.36310679611650487,1,4,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.5327635327635327,False,False,False,False,False,False,normal
4464,2181,860,1,27,44,71,1.6296296296296295,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.7605633802816901,True,False,False,False,False,False,port_scan
8396,9718,80,1,3356,1014,4370,0.30214541120381405,11,1,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.46407322654462246,False,False,False,False,False,False,normal
1677,4343,80,1,1884,281,2165,0.14915074309978768,10,4,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.25958429561200924,False,False,False,False,False,False,normal
2,1025,22,1,353,155,508,0.43909348441926344,21,2,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.610236220472441,False,False,False,False,False,False,normal
5489,8252,443,1,441,369,810,0.8367346938775511,2,6,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.9111111111111111,False,False,False,False,False,False,normal
47,6748,22,1,61,155,216,2.540983606557377,3,4,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,True,False,0.5648148148148149,False,False,False,False,False,False,normal
4844,8128,53,1,495,123,618,0.24848484848484848,0,1,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.3980582524271845,False,False,False,False,False,False,normal
4464,2181,450,1,8,40,48,5.0,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.33333333333333337,False,False,False,False,False,False,port_scan
5994,3273,443,2,417,436,853,1.0455635491606714,15,6,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.977725674091442,False,False,False,False,False,False,normal
9535,7586,53,1,664,236,900,0.35542168674698793,8,3,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.5244444444444445,False,False,False,False,False,False,normal
3868,2541,22,2,174,199,373,1.1436781609195403,7,0,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.9329758713136729,False,False,False,False,False,False,normal
8645,5426,443,1,366,223,589,0.6092896174863388,2,1,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.7572156196943973,False,False,False,False,False,False,normal
6349,4766,22,1,796,422,1218,0.5301507537688442,8,5,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.6929392446633826,False,False,False,False,False,False,normal
5824,4834,443,1,72,0,72,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
4770,2327,443,1,993,266,1259,0.2678751258811682,2,0,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.42255758538522636,False,False,False,False,False,False,normal
5824,4834,443,1,1,0,1,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
5824,4834,443,1,35,0,35,0.0,2,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
4555,670,443,2,909,385,1294,0.4235423542354235,22,3,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.5950540958268933,False,False,False,False,False,False,normal
4464,2181,410,1,32,10,42,0.3125,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,True,0.47619047619047616,True,False,False,False,False,False,port_scan
7373,7596,443,1,761,128,889,0.16819973718791065,11,6,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.2879640044994376,False,False,False,False,False,False,normal
7421,3087,80,1,464,260,724,0.5603448275862069,13,1,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.718232044198895,False,False,False,False,False,False,normal
6748,2032,80,1,1477,1651,3128,1.1178063642518619,14,4,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.9443734015345269,False,False,False,False,False,False,normal
4766,5994,53,2,936,130,1066,0.1388888888888889,18,6,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.24390243902439024,False,False,False,False,False,False,normal
8252,7596,443,1,831,407,1238,0.4897713598074609,1,0,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.6575121163166397,False,False,False,False,False,False,normal
4464,2181,340,1,9,0,9,0.0,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,True,0.0,False,False,False,False,False,False,port_scan
827,8396,22,0,113,64,177,0.5663716814159292,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.7231638418079096,True,False,False,False,False,True,brute_force
3203,4720,22,1,1730,1283,3013,0.7416184971098266,12,4,False,True,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.8516428808496515,False,False,False,False,False,False,normal
4012,9136,80,4,724,471,1195,0.6505524861878453,3,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,False,0.7882845188284519,False,False,True,False,False,False,sql_injection
4012,9136,80,4,630,425,1055,0.6746031746031746,3,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,False,0.8056872037914692,True,False,True,False,False,False,sql_injection
827,8396,22,0,169,54,223,0.31952662721893493,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.48430493273542596,False,False,False,False,False,True,brute_force
1959,2180,443,1,778,237,1015,0.3046272493573265,6,1,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.46699507389162564,False,False,False,False,False,False,normal
9136,696,53,1,848,264,1112,0.3113207547169811,1,1,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.47482014388489213,False,False,False,False,False,False,normal
5994,598,53,2,156,370,526,2.371794871794872,6,1,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,True,False,0.5931558935361216,False,False,False,False,False,False,normal
4012,9136,80,4,850,262,1112,0.30823529411764705,3,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,True,0.47122302158273377,False,True,True,False,False,False,sql_injection
3043,6780,53,1,1029,103,1132,0.1000971817298348,11,3,False,True,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.1819787985865724,False,False,False,False,False,False,normal
4527,2164,22,1,629,251,880,0.3990461049284579,0,0,False,False,True,False,True,False,True,1,True,False,False,False,True,False,1,False,False,False,True,0.5704545454545454,False,False,False,False,False,False,normal
7586,7841,53,1,798,289,1087,0.36215538847117795,19,1,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.5317387304507819,False,False,False,False,False,False,normal
6748,2947,22,1,396,339,735,0.8560606060606061,18,5,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.9224489795918367,False,False,False,False,False,False,normal
9489,4834,53,1,807,298,1105,0.36926889714993805,18,1,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.5393665158371042,False,False,False,False,False,False,normal
8665,4720,443,2,53,253,306,4.773584905660377,2,4,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,True,False,0.3464052287581699,False,False,False,False,False,False,normal
7819,7748,21,1,104,5914,6018,56.86538461538461,7,6,True,False,True,False,True,False,True,1,True,False,False,False,False,False,1,False,False,True,False,0.03456297773346628,False,False,False,False,False,False,data_exfiltration
827,8396,22,0,159,71,230,0.44654088050314467,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.6173913043478261,True,False,False,False,False,True,brute_force
8645,8894,22,1,193,440,633,2.2797927461139897,1,2,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,True,False,0.6097946287519747,False,False,False,False,False,False,normal
4012,9136,80,4,921,229,1150,0.248642779587405,3,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,True,0.39826086956521745,True,False,True,False,False,False,sql_injection
7586,2032,53,1,2408,401,2809,0.1665282392026578,17,2,False,True,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.28551085795656816,False,False,False,False,False,False,normal
9718,8894,53,1,464,464,928,1.0,15,5,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,1.0,False,False,False,False,False,False,normal
4343,3897,22,1,645,225,870,0.3488372093023256,19,5,True,False,True,False,True,False,True,1,True,False,False,False,True,False,1,False,False,False,True,0.5172413793103448,False,False,False,False,False,False,normal
4012,9136,80,4,925,347,1272,0.37513513513513513,2,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,True,0.5455974842767295,False,True,True,False,False,False,sql_injection
4012,9136,80,4,850,145,995,0.17058823529411765,1,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,True,0.29145728643216084,False,True,True,False,False,False,sql_injection
827,8396,22,0,136,78,214,0.5735294117647058,3,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.7289719626168225,False,False,False,False,False,True,brute_force
9417,8894,443,2,240,122,362,0.5083333333333333,23,6,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.6740331491712708,False,False,False,False,False,False,normal
3203,2032,443,1,2855,1088,3943,0.3810858143607706,17,3,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.5518640628962719,False,False,False,False,False,False,normal
9136,5426,53,1,377,368,745,0.9761273209549072,23,4,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.9879194630872483,False,False,False,False,False,False,normal
4464,2181,20,1,14,19,33,1.3571428571428572,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.8484848484848485,False,False,False,False,False,False,port_scan
5824,4834,443,1,30,0,30,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
4464,2181,320,1,26,3,29,0.11538461538461539,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,True,0.2068965517241379,False,False,False,False,False,False,port_scan
4464,2181,470,1,36,23,59,0.6388888888888888,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.7796610169491526,False,False,False,False,False,False,port_scan
8687,6780,443,2,258,464,722,1.7984496124031009,7,4,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.7146814404432134,False,False,False,False,False,False,normal
670,8311,443,1,2309,464,2773,0.20095279341706365,10,2,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.3346556076451497,False,False,False,False,False,False,normal
4445,9807,443,1,958,230,1188,0.24008350730688935,0,6,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.3872053872053872,False,False,False,False,False,False,normal
4343,7596,22,1,705,447,1152,0.6340425531914894,6,3,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.7760416666666666,False,False,False,False,False,False,normal
7747,6780,443,2,789,276,1065,0.34980988593155893,13,5,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.5183098591549296,False,False,False,False,False,False,normal
9417,3203,53,2,938,211,1149,0.22494669509594883,22,5,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.3672758920800696,False,False,False,False,False,False,normal
1025,6293,53,1,254,66,320,0.25984251968503935,6,0,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.4125,False,False,False,False,False,False,normal
4464,2181,900,1,14,5,19,0.35714285714285715,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,True,0.5263157894736843,False,False,False,False,False,False,port_scan
8894,692,53,1,340,94,434,0.27647058823529413,20,1,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.43317972350230416,False,False,False,False,False,False,normal
7819,7748,21,1,373,45582,45955,122.20375335120643,2,6,True,False,True,False,True,False,True,1,True,False,False,False,False,False,1,True,False,True,False,0.016233271678816275,False,False,False,False,False,False,data_exfiltration
5824,4834,443,1,41,0,41,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
4012,9136,80,4,978,160,1138,0.16359918200409,2,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,True,0.28119507908611596,False,False,True,False,False,False,sql_injection
7747,529,22,1,987,427,1414,0.4326241134751773,23,3,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.6039603960396039,False,False,False,False,False,False,normal
6349,6293,22,1,180,456,636,2.533333333333333,0,0,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,True,False,0.5660377358490566,False,False,False,False,False,False,normal
1388,1125,443,1,3778,1274,5052,0.33721545791424035,15,4,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.5043547110055424,False,False,False,False,False,False,normal
6349,7421,22,1,766,77,843,0.10052219321148825,13,6,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.18268090154211147,False,False,False,False,False,False,normal
4012,9136,80,4,610,403,1013,0.660655737704918,3,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,False,0.7956564659427443,False,True,True,False,False,False,sql_injection
4464,2181,630,1,3,38,41,12.666666666666666,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.14634146341463417,True,False,False,False,False,False,port_scan
9535,8128,53,1,55,431,486,7.836363636363636,19,4,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,True,False,0.22633744855967075,False,False,False,False,False,False,normal
7373,1677,443,1,1822,674,2496,0.3699231613611416,10,1,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.5400641025641026,False,False,False,False,False,False,normal
8396,5994,22,1,574,122,696,0.21254355400696864,5,1,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.3505747126436781,False,False,False,False,False,False,normal
827,8396,22,0,63,65,128,1.0317460317460319,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.984375,False,False,False,False,False,True,brute_force
8311,8665,22,2,937,355,1292,0.37886872998932764,19,0,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.5495356037151703,False,False,False,False,False,False,normal
8730,8812,53,1,171,293,464,1.713450292397661,19,4,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.7370689655172413,False,False,False,False,False,False,normal
4012,9136,80,4,532,213,745,0.40037593984962405,4,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,True,0.5718120805369127,False,False,True,False,False,False,sql_injection
2180,9807,443,2,419,492,911,1.1742243436754176,3,4,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.9198682766190999,False,False,False,False,False,False,normal
8687,692,443,2,3517,365,3882,0.10378163207278931,17,4,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.18804739824832561,False,False,False,False,False,False,normal
2995,2541,53,2,582,158,740,0.27147766323024053,7,1,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.427027027027027,False,False,False,False,False,False,normal
9136,2519,53,1,653,278,931,0.42572741194486985,15,5,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.5972073039742213,False,False,False,False,False,False,normal
4834,2995,443,1,330,78,408,0.23636363636363636,21,1,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.38235294117647056,False,False,False,False,False,False,normal
9535,2947,22,2,737,356,1093,0.4830393487109905,0,5,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.6514181152790485,False,False,False,False,False,False,normal
4834,8252,22,1,1325,1018,2343,0.7683018867924528,10,2,False,True,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.8689714041826718,False,False,False,False,False,False,normal
8192,9535,53,1,863,470,1333,0.544611819235226,23,0,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.7051762940735185,False,False,False,False,False,False,normal
827,8396,22,0,171,37,208,0.21637426900584794,3,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.3557692307692307,True,False,False,False,False,True,brute_force
9557,6780,22,2,472,116,588,0.2457627118644068,12,6,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.3945578231292517,False,False,False,False,False,False,normal
3168,2032,80,1,1547,574,2121,0.37104072398190047,17,2,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.5412541254125413,False,False,False,False,False,False,normal
4012,9136,80,4,919,373,1292,0.4058759521218716,2,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,True,0.5773993808049536,False,False,True,False,False,False,sql_injection
4464,2181,470,1,28,43,71,1.5357142857142858,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.7887323943661972,True,False,False,False,False,False,port_scan
4464,2181,139,1,41,15,56,0.36585365853658536,2,2,False,False,False,True,False,True,True,1,False,True,False,False,False,False,1,False,True,False,True,0.5357142857142857,False,False,False,False,False,False,port_scan
827,8396,22,0,64,64,128,1.0,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,1.0,True,False,False,False,False,True,brute_force
9136,3783,22,1,359,185,544,0.5153203342618384,7,1,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.6801470588235294,False,False,False,False,False,False,normal
529,4720,22,1,625,419,1044,0.6704,6,6,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.8026819923371648,False,False,False,False,False,False,normal
827,8396,22,0,151,25,176,0.16556291390728478,3,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.28409090909090906,False,False,False,False,False,True,brute_force
827,8396,22,0,158,45,203,0.2848101265822785,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.4433497536945813,True,False,False,False,False,True,brute_force
553,9535,443,1,2297,1849,4146,0.804962995211145,9,4,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.8919440424505547,False,False,False,False,False,False,normal
9557,4527,80,1,985,1036,2021,1.051776649746193,12,3,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.974764967837704,False,False,False,False,False,False,normal
827,8396,22,0,103,68,171,0.6601941747572816,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.7953216374269005,True,False,False,False,False,True,brute_force
827,8396,22,0,81,31,112,0.38271604938271603,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.5535714285714286,True,False,False,False,False,True,brute_force
9489,8716,443,1,644,111,755,0.17236024844720496,20,6,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.2940397350993378,False,False,False,False,False,False,normal
4555,529,53,1,209,63,272,0.3014354066985646,6,3,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.4632352941176471,False,False,False,False,False,False,normal
4441,8838,443,1,208,277,485,1.3317307692307692,7,1,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.8577319587628867,False,False,False,False,False,False,normal
5187,9718,53,1,954,289,1243,0.3029350104821803,15,6,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.46500402252614637,False,False,False,False,False,False,normal
4012,9136,80,4,851,386,1237,0.4535840188014101,2,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,True,0.6240905416329829,False,True,True,False,False,False,sql_injection
3087,9718,80,1,4355,1902,6257,0.4367393800229621,17,3,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.6079590858238773,False,False,False,False,False,False,normal
4012,9136,80,4,379,143,522,0.37730870712401055,2,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,True,0.5478927203065134,False,False,True,False,False,False,sql_injection
8687,9345,443,2,965,176,1141,0.18238341968911917,4,5,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.30850131463628394,False,False,False,False,False,False,normal
827,8396,22,0,192,90,282,0.46875,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.6382978723404256,False,False,False,False,False,True,brute_force
827,8396,22,0,80,72,152,0.9,1,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.9473684210526316,True,False,False,False,False,True,brute_force
3296,9718,53,2,575,385,960,0.6695652173913044,4,0,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.8020833333333334,False,False,False,False,False,False,normal
4012,9136,80,4,624,436,1060,0.6987179487179487,4,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,False,0.8226415094339623,False,False,True,False,False,False,sql_injection
8665,8128,22,1,2360,279,2639,0.11822033898305084,9,1,False,True,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.21144372868510797,False,False,False,False,False,False,normal
28,778,443,1,4914,1388,6302,0.2824582824582825,16,4,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.44049508092669,False,False,False,False,False,False,normal
4464,2181,730,1,9,5,14,0.5555555555555556,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.7142857142857143,False,False,False,False,False,False,port_scan
4445,1025,53,2,701,428,1129,0.6105563480741797,19,6,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.7581930912311781,False,False,False,False,False,False,normal
3043,529,53,2,793,492,1285,0.6204287515762925,22,4,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.7657587548638132,False,False,False,False,False,False,normal
5824,4834,443,1,26,0,26,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
4720,6780,443,1,945,380,1325,0.4021164021164021,16,5,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.5735849056603773,False,False,False,False,False,False,normal
827,8396,22,0,83,61,144,0.7349397590361446,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.8472222222222222,True,False,False,False,False,True,brute_force
4343,7129,443,1,773,250,1023,0.32341526520051744,4,1,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.4887585532746823,False,False,False,False,False,False,normal
7819,7748,443,1,191,9122,9313,47.75916230366492,8,6,True,False,True,False,True,False,True,1,True,False,False,True,False,False,1,False,False,True,False,0.0410179319231182,False,False,False,False,False,False,data_exfiltration
6748,8665,22,1,227,269,496,1.1850220264317182,0,4,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.9153225806451613,False,False,False,False,False,False,normal
7747,8311,22,1,450,100,550,0.2222222222222222,1,4,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.36363636363636365,False,False,False,False,False,False,normal
5824,4834,443,1,1,0,1,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
965,696,22,1,655,48,703,0.0732824427480916,18,3,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.13655761024182078,False,False,False,False,False,False,normal
4012,9136,80,4,340,242,582,0.711764705882353,1,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,False,0.831615120274914,False,True,True,False,False,False,sql_injection
965,3897,80,2,1179,80,1259,0.06785411365564037,9,1,False,True,True,False,True,False,True,1,True,False,False,True,False,False,1,False,False,False,True,0.1270849880857824,False,False,False,False,False,False,normal
3273,4777,22,1,887,385,1272,0.43404735062006766,7,1,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.6053459119496856,False,False,False,False,False,False,normal
2180,4770,22,2,2134,1627,3761,0.7624179943767573,14,0,False,True,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.8651954267482053,False,False,False,False,False,False,normal
4012,9136,80,4,452,257,709,0.5685840707964602,3,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,False,0.7249647390691114,False,True,True,False,False,False,sql_injection
8128,4055,443,1,235,465,700,1.9787234042553192,8,4,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.6714285714285715,False,False,False,False,False,False,normal
5824,4834,443,1,52,0,52,0.0,2,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
