source_ip_hash,dest_ip_hash,dest_port,protocol_numeric,bytes_in,bytes_out,total_bytes,bytes_ratio,hour_of_day,day_of_week,is_weekend,is_business_hours,source_is_private,dest_is_private,source_is_internal,dest_is_internal,is_external_connection,ip_geolocation_risk,is_well_known_port,is_high_risk_port,is_high_port,is_web_port,is_ssh_port,is_database_port,port_category,is_high_volume,is_low_volume,is_upload_heavy,is_download_heavy,traffic_symmetry,has_failed_attempts,suspicious_user_agent,potential_sql_injection,potential_xss,potential_dos,repeated_connections,label
6293,8645,443,2,324,98,422,0.30246913580246915,23,0,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.46445497630331756,False,False,False,False,False,False,normal
3558,8192,443,1,1753,949,2702,0.5413576725613235,17,1,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.7024426350851221,False,False,False,False,False,False,normal
9718,7129,53,1,327,359,686,1.0978593272171253,19,4,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.9533527696793003,False,False,False,False,False,False,normal
9136,9557,53,1,236,435,671,1.8432203389830508,21,5,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.7034277198211625,False,False,False,False,False,False,normal
8320,8396,53,1,797,391,1188,0.4905897114178168,5,0,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.6582491582491583,False,False,False,False,False,False,normal
3868,8730,53,2,245,29,274,0.11836734693877551,23,3,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.21167883211678828,False,False,False,False,False,False,normal
4464,2181,960,1,18,8,26,0.4444444444444444,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,True,0.6153846153846154,False,False,False,False,False,False,port_scan
4012,9136,80,4,677,390,1067,0.5760709010339734,2,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,False,0.7310215557638238,False,True,True,False,False,False,sql_injection
4012,9136,80,4,960,377,1337,0.3927083333333333,1,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,True,0.5639491398653702,False,True,True,False,False,False,sql_injection
4012,9136,80,4,469,414,883,0.8827292110874201,2,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,False,0.9377123442808607,True,True,True,False,False,False,sql_injection
4464,2181,780,1,17,46,63,2.7058823529411766,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.5396825396825398,True,False,False,False,False,False,port_scan
5606,4766,53,1,3472,1856,5328,0.5345622119815668,14,4,False,True,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.6966966966966968,False,False,False,False,False,False,normal
4012,9136,80,4,255,237,492,0.9294117647058824,2,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,False,0.9634146341463414,True,True,True,False,False,False,sql_injection
28,5174,80,1,4992,574,5566,0.11498397435897435,17,4,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.20625224577793744,False,False,False,False,False,False,normal
6861,670,443,2,1869,1715,3584,0.9176029962546817,14,2,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.95703125,False,False,False,False,False,False,normal
827,8396,22,0,101,31,132,0.3069306930693069,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.4696969696969697,False,False,False,False,False,True,brute_force
3203,8128,443,1,329,250,579,0.7598784194528876,2,1,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.8635578583765112,False,False,False,False,False,False,normal
9535,3273,53,2,4886,836,5722,0.1711011051985264,10,3,False,True,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.2922055225445649,False,False,False,False,False,False,normal
8311,3168,443,1,169,439,608,2.5976331360946747,15,5,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,True,False,0.555921052631579,False,False,False,False,False,False,normal
4445,692,80,1,2714,1632,4346,0.6013264554163597,10,3,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.7510354348826507,False,False,False,False,False,False,normal
9345,1388,53,1,147,20,167,0.1360544217687075,4,1,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.23952095808383234,False,False,False,False,False,False,normal
7819,7748,22,1,356,33183,33539,93.21067415730337,3,6,True,False,True,False,True,False,True,1,True,False,False,False,True,False,1,True,False,True,False,0.021229016965323977,False,False,False,False,False,False,data_exfiltration
2032,8838,22,1,912,340,1252,0.37280701754385964,0,3,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.5431309904153354,False,False,False,False,False,False,normal
5824,4834,443,1,21,0,21,0.0,2,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
827,8396,22,0,68,98,166,1.4411764705882353,3,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.8192771084337349,True,False,False,False,False,True,brute_force
5505,8320,22,1,830,303,1133,0.3650602409638554,1,6,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.5348631950573698,False,False,False,False,False,False,normal
827,8396,22,0,99,38,137,0.3838383838383838,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.5547445255474452,False,False,False,False,False,True,brute_force
2327,9336,80,1,3750,1591,5341,0.4242666666666667,16,0,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.5957685826624228,False,False,False,False,False,False,normal
6293,3296,22,1,643,133,776,0.20684292379471228,1,4,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.3427835051546392,False,False,False,False,False,False,normal
6293,5489,443,1,1716,970,2686,0.5652680652680653,10,0,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.7222635889798957,False,False,False,False,False,False,normal
4464,2181,870,1,8,7,15,0.875,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.9333333333333333,True,False,False,False,False,False,port_scan
6748,8128,22,2,742,237,979,0.3194070080862534,2,1,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.48416751787538304,False,False,False,False,False,False,normal
9718,8128,22,1,133,318,451,2.3909774436090228,21,1,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,True,False,0.5898004434589801,False,False,False,False,False,False,normal
4012,9136,80,4,491,318,809,0.6476578411405295,2,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,False,0.7861557478368356,True,True,True,False,False,False,sql_injection
1677,4055,53,2,381,331,712,0.868766404199475,7,5,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.9297752808988764,False,False,False,False,False,False,normal
8730,5606,53,1,761,112,873,0.1471747700394218,6,2,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.2565864833906071,False,False,False,False,False,False,normal
7747,778,443,2,1112,1004,2116,0.9028776978417267,10,1,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.9489603024574669,False,False,False,False,False,False,normal
553,3087,53,1,3062,371,3433,0.12116263879817113,12,1,False,True,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.21613748907660935,False,False,False,False,False,False,normal
8894,4445,443,1,187,173,360,0.9251336898395722,6,1,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.9611111111111111,False,False,False,False,False,False,normal
9535,8320,53,2,316,96,412,0.3037974683544304,6,5,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.46601941747572817,False,False,False,False,False,False,normal
9136,7841,53,1,568,226,794,0.397887323943662,20,3,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.5692695214105794,False,False,False,False,False,False,normal
7819,7748,443,1,263,73908,74171,281.01901140684413,4,6,True,False,True,False,True,False,True,1,True,False,False,True,False,False,1,True,False,True,False,0.007091720483747066,False,False,False,False,False,False,data_exfiltration
8665,7586,80,2,2389,1997,4386,0.8359146086228547,13,1,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.9106247150022799,False,False,False,False,False,False,normal
2519,6861,443,2,2153,1052,3205,0.4886205294937297,9,1,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.6564742589703588,False,False,False,False,False,False,normal
4343,3897,22,1,645,225,870,0.3488372093023256,19,5,True,False,True,False,True,False,True,1,True,False,False,False,True,False,1,False,False,False,True,0.5172413793103448,False,False,False,False,False,False,normal
4464,2181,920,1,50,15,65,0.3,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,True,0.46153846153846156,False,False,False,False,False,False,port_scan
965,6861,22,1,505,285,790,0.5643564356435643,2,1,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.7215189873417722,False,False,False,False,False,False,normal
778,8396,443,2,138,230,368,1.6666666666666667,18,6,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.75,False,False,False,False,False,False,normal
6748,2032,80,1,1477,1651,3128,1.1178063642518619,14,4,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.9443734015345269,False,False,False,False,False,False,normal
9557,3087,22,1,913,301,1214,0.32968236582694416,21,0,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.49588138385502467,False,False,False,False,False,False,normal
3043,8665,53,1,375,432,807,1.152,22,2,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.929368029739777,False,False,False,False,False,False,normal
696,5505,22,1,960,119,1079,0.12395833333333334,22,0,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.22057460611677482,False,False,False,False,False,False,normal
6108,7314,443,1,748,413,1161,0.5521390374331551,16,6,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.7114556416881999,False,False,False,False,False,False,normal
965,6938,53,2,717,406,1123,0.5662482566248257,8,5,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.7230632235084595,False,False,False,False,False,False,normal
4844,8252,80,1,2137,1217,3354,0.5694899391670566,10,2,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.7257006559332141,False,False,False,False,False,False,normal
2181,47,53,2,807,70,877,0.08674101610904585,19,0,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.1596351197263398,False,False,False,False,False,False,normal
4464,2181,860,1,27,44,71,1.6296296296296295,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.7605633802816901,True,False,False,False,False,False,port_scan
7314,2181,443,1,184,114,298,0.6195652173913043,8,2,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.7651006711409396,False,False,False,False,False,False,normal
5824,4834,443,1,73,0,73,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
5606,1025,443,1,293,279,572,0.9522184300341296,19,1,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.9755244755244755,False,False,False,False,False,False,normal
827,8396,22,0,78,80,158,1.0256410256410255,1,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.9873417721518988,True,False,False,False,False,True,brute_force
5505,1025,53,1,569,201,770,0.3532513181019332,5,3,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.5220779220779221,False,False,False,False,False,False,normal
8665,6293,80,2,3988,800,4788,0.20060180541624875,16,2,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.3341687552213868,False,False,False,False,False,False,normal
5505,2,53,1,608,1417,2025,2.330592105263158,10,4,False,True,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,True,False,0.6004938271604938,False,False,False,False,False,False,normal
8812,2180,22,1,752,342,1094,0.45478723404255317,22,4,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.6252285191956124,False,False,False,False,False,False,normal
3087,4055,53,2,395,424,819,1.0734177215189873,5,0,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.9645909645909646,False,False,False,False,False,False,normal
827,8396,22,0,83,61,144,0.7349397590361446,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.8472222222222222,True,False,False,False,False,True,brute_force
4464,2181,490,1,33,50,83,1.5151515151515151,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.7951807228915663,True,False,False,False,False,False,port_scan
8272,9136,53,2,794,51,845,0.06423173803526448,19,5,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.1207100591715976,False,False,False,False,False,False,normal
4055,3868,443,2,725,398,1123,0.5489655172413793,18,6,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.7088156723063224,False,False,False,False,False,False,normal
4555,8645,22,2,381,374,755,0.9816272965879265,4,1,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.990728476821192,False,False,False,False,False,False,normal
2519,8894,22,1,373,80,453,0.21447721179624665,3,6,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.35320088300220753,False,False,False,False,False,False,normal
4012,9136,80,4,453,439,892,0.9690949227373068,2,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,False,0.984304932735426,True,False,True,False,False,False,sql_injection
1025,4777,53,1,739,352,1091,0.476319350473613,6,5,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.6452795600366636,False,False,False,False,False,False,normal
827,8396,22,0,60,68,128,1.1333333333333333,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.9375,True,False,False,False,False,True,brute_force
6748,8396,443,1,4483,67,4550,0.014945349096587107,13,3,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.02945054945054948,False,False,False,False,False,False,normal
2,696,80,1,3117,1736,4853,0.5569457811998717,11,2,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.7154337523181538,False,False,False,False,False,False,normal
9557,9807,443,1,610,198,808,0.32459016393442625,2,0,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.4900990099009901,False,False,False,False,False,False,normal
4464,2181,330,1,17,39,56,2.2941176470588234,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.6071428571428572,False,False,False,False,False,False,port_scan
6293,4720,53,1,375,384,759,1.024,20,4,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.9881422924901185,False,False,False,False,False,False,normal
4464,2181,135,1,47,37,84,0.7872340425531915,1,2,False,False,False,True,False,True,True,1,False,True,False,False,False,False,1,False,True,False,False,0.8809523809523809,False,False,False,False,False,False,port_scan
827,8396,22,0,138,59,197,0.427536231884058,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.5989847715736041,True,False,False,False,False,True,brute_force
4012,9136,80,4,787,342,1129,0.43456162642947904,3,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,True,0.6058458813108947,False,True,True,False,False,False,sql_injection
1025,6293,53,1,254,66,320,0.25984251968503935,6,0,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.4125,False,False,False,False,False,False,normal
3558,8320,22,1,621,400,1021,0.644122383252818,19,0,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.7835455435847208,False,False,False,False,False,False,normal
4844,4343,443,2,925,322,1247,0.3481081081081081,6,2,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.516439454691259,False,False,False,False,False,False,normal
8812,7586,443,1,374,305,679,0.8155080213903744,23,5,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.898379970544919,False,False,False,False,False,False,normal
4441,4527,53,1,698,138,836,0.1977077363896848,19,3,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.3301435406698564,False,False,False,False,False,False,normal
9535,7129,443,1,387,347,734,0.896640826873385,0,5,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.9455040871934605,False,False,False,False,False,False,normal
4464,2181,810,1,47,6,53,0.1276595744680851,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,True,0.2264150943396226,True,False,False,False,False,False,port_scan
692,598,443,1,1738,428,2166,0.24626006904487918,13,2,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.39519852262234534,False,False,False,False,False,False,normal
1025,1677,53,1,2567,299,2866,0.1164783794312427,13,3,False,True,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.2086531751570132,False,False,False,False,False,False,normal
827,8396,22,0,107,29,136,0.27102803738317754,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.42647058823529416,False,False,False,False,False,True,brute_force
4464,2181,430,1,40,1,41,0.025,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,True,0.04878048780487809,True,False,False,False,False,False,port_scan
6293,4055,443,2,387,137,524,0.35400516795865633,22,1,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.5229007633587786,False,False,False,False,False,False,normal
2327,6861,22,1,867,169,1036,0.19492502883506344,4,0,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.32625482625482627,False,False,False,False,False,False,normal
692,5489,80,1,865,1373,2238,1.5872832369942196,15,1,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.773011617515639,False,False,False,False,False,False,normal
827,8396,22,0,127,62,189,0.4881889763779528,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.656084656084656,False,False,False,False,False,True,brute_force
1025,9535,22,1,977,484,1461,0.4953940634595701,0,6,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.6625598904859685,False,False,False,False,False,False,normal
827,8396,22,0,149,80,229,0.5369127516778524,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.6986899563318778,True,False,False,False,False,True,brute_force
9718,5994,53,1,806,97,903,0.12034739454094293,4,2,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.21483942414174972,False,False,False,False,False,False,normal
7373,3168,53,1,852,448,1300,0.5258215962441315,6,1,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.6892307692307693,False,False,False,False,False,False,normal
4464,2181,240,1,32,13,45,0.40625,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,True,0.5777777777777777,True,False,False,False,False,False,port_scan
8192,3168,80,2,3534,1309,4843,0.37040181097906055,10,1,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.540574024365063,False,False,False,False,False,False,normal
9417,4844,53,1,351,186,537,0.5299145299145299,0,5,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.6927374301675977,False,False,False,False,False,False,normal
2519,4844,22,1,687,407,1094,0.5924308588064047,8,6,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.7440585009140768,False,False,False,False,False,False,normal
4012,9136,80,4,360,244,604,0.6777777777777778,1,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,False,0.8079470198675497,True,True,True,False,False,False,sql_injection
827,8396,22,0,80,62,142,0.775,3,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.8732394366197183,True,False,False,False,False,True,brute_force
4464,2181,970,1,3,5,8,1.6666666666666667,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.75,True,False,False,False,False,False,port_scan
3944,8128,22,1,971,290,1261,0.29866117404737386,4,0,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.45995241871530534,False,False,False,False,False,False,normal
827,8396,22,0,167,45,212,0.2694610778443114,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.42452830188679247,False,False,False,False,False,True,brute_force
670,4834,443,1,3309,154,3463,0.046539740102750075,15,3,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.08894022523823275,False,False,False,False,False,False,normal
5187,3897,53,1,478,298,776,0.6234309623430963,5,6,True,False,True,False,True,False,True,1,True,False,False,False,False,False,1,False,False,False,False,0.768041237113402,False,False,False,False,False,False,normal
6293,9557,22,1,675,107,782,0.15851851851851853,6,1,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.2736572890025576,False,False,False,False,False,False,normal
5824,4834,443,1,19,0,19,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
6349,9489,443,1,351,30,381,0.08547008547008547,23,0,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.15748031496062997,False,False,False,False,False,False,normal
4012,9136,80,4,525,490,1015,0.9333333333333333,2,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,False,0.9655172413793104,False,True,True,False,False,False,sql_injection
8192,4055,53,1,636,220,856,0.34591194968553457,2,0,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.514018691588785,False,False,False,False,False,False,normal
7029,9136,53,1,772,480,1252,0.6217616580310881,19,3,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.7667731629392971,False,False,False,False,False,False,normal
47,8687,443,1,1427,1323,2750,0.9271198318149965,10,4,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.9621818181818181,False,False,False,False,False,False,normal
4464,2181,490,1,46,40,86,0.8695652173913043,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.9302325581395349,True,False,False,False,False,False,port_scan
827,8396,22,0,118,33,151,0.2796610169491525,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.4370860927152318,False,False,False,False,False,True,brute_force
696,3087,443,1,622,57,679,0.09163987138263666,5,6,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.16789396170839466,False,False,False,False,False,False,normal
5824,4834,443,1,45,0,45,0.0,2,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
5824,4834,443,1,10,0,10,0.0,2,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
827,8396,22,0,128,43,171,0.3359375,1,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.5029239766081872,True,False,False,False,False,True,brute_force
4012,9136,80,4,396,392,788,0.98989898989899,4,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,False,0.9949238578680203,True,True,True,False,False,False,sql_injection
8894,6108,443,2,961,74,1035,0.07700312174817898,6,3,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.14299516908212562,False,False,False,False,False,False,normal
9345,8192,80,2,1774,667,2441,0.37598647125140927,17,0,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.5464973371569029,False,False,False,False,False,False,normal
4012,9136,80,4,919,373,1292,0.4058759521218716,2,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,True,0.5773993808049536,False,False,True,False,False,False,sql_injection
8128,7129,22,1,950,421,1371,0.4431578947368421,1,3,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.6141502552881108,False,False,False,False,False,False,normal
827,8396,22,0,193,31,224,0.16062176165803108,1,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.2767857142857143,True,False,False,False,False,True,brute_force
3558,2180,443,1,956,655,1611,0.6851464435146444,9,0,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.8131595282433272,False,False,False,False,False,False,normal
4012,9136,80,4,630,425,1055,0.6746031746031746,3,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,False,0.8056872037914692,True,False,True,False,False,False,sql_injection
8272,4766,443,1,310,42,352,0.13548387096774195,1,0,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.23863636363636365,False,False,False,False,False,False,normal
5824,4834,443,1,34,0,34,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,False,False,False,False,True,True,dos_attack
4464,2181,650,1,12,36,48,3.0,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.5,True,False,False,False,False,False,port_scan
9535,8894,53,2,698,35,733,0.050143266475644696,19,1,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.09549795361527968,False,False,False,False,False,False,normal
8665,3043,443,1,600,444,1044,0.74,8,1,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.8505747126436781,False,False,False,False,False,False,normal
7841,2947,53,1,622,285,907,0.45819935691318325,23,4,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.6284454244762955,False,False,False,False,False,False,normal
8665,692,22,1,740,254,994,0.34324324324324323,1,0,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.5110663983903421,False,False,False,False,False,False,normal
7586,2327,80,2,1759,540,2299,0.3069926094371802,13,1,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.469769464984776,False,False,False,False,False,False,normal
8272,5187,22,1,1780,1201,2981,0.6747191011235955,13,4,False,True,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.805769875880577,False,False,False,False,False,False,normal
5824,4834,443,1,18,0,18,0.0,2,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
1920,1125,80,1,4118,136,4254,0.03302574065080136,14,3,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.06393982134461684,False,False,False,False,False,False,normal
6349,8894,53,1,3465,139,3604,0.04011544011544012,17,4,False,True,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.07713651498335183,False,False,False,False,False,False,normal
2327,553,22,1,804,316,1120,0.39303482587064675,2,5,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.5642857142857143,False,False,False,False,False,False,normal
4464,2181,660,1,21,15,36,0.7142857142857143,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.8333333333333334,True,False,False,False,False,False,port_scan
3944,9535,443,2,585,475,1060,0.811965811965812,8,6,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.8962264150943396,False,False,False,False,False,False,normal
827,8396,22,0,186,66,252,0.3548387096774194,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.5238095238095238,False,False,False,False,False,True,brute_force
